ORIGIN,DEST
IAH	BTR
LIT	IAH
MLU	IAH
LFT	IAH
IAH	LIT
EWR	PWM
IAH	MFE
PIT	IAH
IAH	BRO
IAH	PIT
IAH	ELP
DTW	IAH
DFW	GPT
GPT	DFW
VPS	DFW
MRY	PHX
PHX	MRY
DFW	MOB
MOB	DFW
MRY	PHX
DFW	GPT
MAF	DFW
PSP	PHX
BUR	PHX
SDF	DFW
PHX	TUS
TUS	PHX
PHX	TUS
ABQ	PHX
DFW	ICT
ICT	DFW
PHX	OKC
DFW	TYS
TYS	DFW
CHA	DFW
PHX	OKC
PHX	YUM
YUM	PHX
HSV	DFW
GPT	DFW
TUS	PHX
DFW	CHA
OKC	PHX
STL	DFW
DFW	MFE
MFE	DFW
DFW	HOU
DFW	MOB
DFW	MLI
PHX	MSN
ECP	DFW
SDF	DFW
DFW	JAN
HOU	DFW
MGM	DFW
DFW	SDF
SDF	DFW
PHX	DRO
HOU	DFW
AMA	DFW
DFW	AMA
PHX	LGB
DFW	HSV
HSV	DFW
MOB	DFW
CID	DFW
DFW	CID
EVV	DFW
MAF	DFW
BFL	DFW
DFW	BFL
BFL	PHX
PHX	BFL
DFW	TUL
BIS	DFW
DFW	BIS
DFW	LBB
LBB	DFW
DFW	ECP
BUR	PHX
PHX	BUR
DFW	LBB
CLT	HPN
CHO	CLT
CHS	DCA
DCA	CHS
CHS	CLT
CHS	CLT
CLT	CHS
CID	CLT
DCA	PNS
CLE	DCA
DCA	CLE
DSM	CLT
CLT	MHT
CLT	HSV
CLT	SAV
CLT	MSN
PHL	ORF
CLT	ATL
CLT	IAD
IAD	CLT
CLT	MYR
DCA	ORF
CLT	EWN
DCA	HPN
HPN	DCA
CLT	ILM
CLT	SAV
CLT	BHM
DCA	GSP
CLT	BTR
DCA	MHT
MHT	DCA
CLT	TLH
DCA	TYS
TYS	DCA
CLT	MYR
ORF	PHL
DCA	HPN
ORF	LGA
CLT	EWN
EWN	CLT
CLT	ORF
CHA	DCA
DCA	CHA
CLT	PWM
PWM	CLT
CLT	TUL
CLT	SBN
SBN	CLT
GNV	CLT
BGR	DCA
DCA	VPS
VPS	DCA
CLT	OKC
OKC	CLT
PHL	PVD
DCA	ORF
CLT	ORF
PIT	DCA
LIT	DFW
OAJ	CLT
CLT	HPN
HPN	CLT
CRW	PHL
SAV	DFW
DSM	CLT
CVG	DCA
LYH	CLT
DCA	BDL
BHM	CLT
CLT	BHM
CAK	PHL
CLT	ORF
CLT	OKC
OKC	CLT
CLT	AVL
BUF	DCA
DCA	BUF
SNA	PHX
MIA	PHX
PHL	PHX
MCO	LAX
DFW	SAT
SAT	DFW
DFW	MIA
LAX	PHL
PHL	LGA
RSW	CLT
ORD	LGA
JFK	LAX
DFW	SAN
DFW	MCO
DFW	SJC
MCO	MIA
BNA	DFW
TUS	PHX
MIA	JFK
CLT	EWR
AUS	DFW
LGA	MIA
PHX	DFW
DEN	PHX
TUL	CLT
ORD	MIA
AUS	DFW
DFW	ORD
MIA	SAT
RSW	DFW
LGA	DFW
MIA	ORD
PHX	ORD
BOI	DFW
DFW	BOI
DFW	PSP
DFW	MSN
PHL	MIA
CLT	EWR
EWR	CLT
MIA	LGA
PHX	BOS
MIA	CLT
DFW	MSP
MIA	STL
SJU	DFW
RDU	DCA
DFW	CLE
STL	DFW
DFW	TPA
TPA	DFW
CLT	RIC
ORD	PHX
CLT	PVD
MIA	STL
TUS	PHX
CLT	MCI
CLT	MSP
CLT	TPA
TPA	CLT
DFW	AUS
BOS	CLT
SEA	CLT
DFW	MEM
DFW	MSP
SAN	PHX
PHX	DTW
SAN	DFW
LAX	ATL
DFW	LAX
ONT	DFW
MIA	BOS
MCO	ORD
DFW	BOS
DFW	MIA
DFW	BWI
DFW	IND
DFW	TUS
XNA	DFW
CHS	CLT
MCI	DFW
ABQ	PHX
PHL	CLT
MIA	STX
STX	MIA
LAX	MIA
ORD	RSW
ATL	FLL
BOS	SJU
SJU	BOS
FLL	BWI
MCO	MSP
LAX	FLL
IND	MCO
MCO	RDU
PHX	MSP
ATL	IAH
MCO	IND
FLL	ATL
MCO	DFW
FLL	CMH
DTW	LAS
MCO	BDL
ATL	MCO
FLL	MSY
MSY	IAH
LAS	EWR
ATL	DTW
MCO	ATL
SAN	IAH
LAX	DFW
ATL	FLL
MCO	ORD
MCO	RIC
FLL	DFW
BNA	ORD
YUM	PHX
HOU	DFW
FAT	PHX
DSM	ORD
ORD	DSM
BNA	DFW
PHX	GJT
SBP	PHX
MSP	ORD
OKC	ORD
ORD	OKC
LAX	SLC
ORD	DTW
ASE	PHX
PHX	ASE
DFW	ROW
ROW	DFW
MFR	LAX
ASE	DFW
PHX	ROW
PSP	PHX
ORD	MEI
CYS	DFW
DFW	CYS
MHK	DFW
DSM	DFW
COU	DFW
SAF	DFW
LAW	DFW
DFW	COU
GJT	PHX
FSM	DFW
DFW	ASE
GRR	ORD
ORD	GRR
DFW	COU
PHX	SBP
SBP	PHX
SBN	DFW
DFW	HOU
HOU	DFW
SHV	DFW
DFW	FWA
DFW	ASE
FLG	PHX
DFW	MHK
PHX	MFR
ORD	FWA
LAX	GEG
SNA	SFO
SAN	SMF
SEA	PDX
GEG	SEA
ABQ	PDX
SNA	SFO
MSP	CID
DTW	ELM
ATL	ROA
ROA	ATL
RST	MSP
MSP	MDW
MSP	GFK
MDW	MSP
MSP	MDW
FSM	ATL
MSP	ICT
ATL	GTR
DTW	ALB
MSP	IAH
MSP	OMA
OMA	MSP
SAT	MSP
MSP	MSN
FSD	MSP
MSP	FSD
MSP	SAT
MSP	OMA
CID	MSP
MSP	CID
ATL	VLD
VLD	ATL
SLC	RNO
FSD	MSP
MSP	RST
MSP	SDF
FCA	SLC
SAT	LAX
SDF	MSP
DTW	SAT
MSP	LNK
LNK	MSP
PIA	MSP
HLN	SLC
SLC	HLN
ATL	FAY
FAY	ATL
OMA	LAX
MSP	GFK
CID	MSP
ATL	MGM
MSP	MDW
PIA	ATL
DLH	MSP
PDX	SEA
ASE	SLC
EUG	SEA
SEA	EUG
LAX	SAT
DTW	SAT
DTW	CID
OMA	LGA
MSP	MKE
MSP	EWR
LAS	LAX
MSP	EWR
MSP	GRB
DTW	PHL
MSP	LAN
MDW	DTW
ATL	MOB
MOB	ATL
OMA	MSP
MSP	FSD
BOI	SLC
CSG	ATL
BOI	SEA
GRR	MSP
MLU	ATL
MSP	SAT
MSP	DLH
MSP	BIS
CMH	MSP
OMA	DTW
SEA	BOI
SEA	SMF
LAX	BOI
MSP	IAD
ATL	FWA
MSP	MOT
MSP	FWA
ATW	MSP
RST	MSP
ATL	TRI
TRI	ATL
DTW	IND
BZN	SEA
MSP	PIA
MSP	MBS
MSP	MQT
BRD	MSP
MSP	HIB
MSP	BRD
MSP	BJI
MSP	RHI
RHI	MSP
MSP	LSE
ESC	DTW
MSP	MLI
MSP	BIS
DSM	SLC
SLC	BOI
VEL	DEN
CNY	DEN
EAU	ORD
ORD	EAU
EAR	ORD
EAU	ORD
FWA	ORD
DEN	VEL
VEL	DEN
LAX	SCK
DEN	SHR
SHR	DEN
DLH	ORD
PSP	SFO
COS	LAX
SFO	SBA
SHV	DEN
SBA	SFO
SFO	ONT
LIT	DEN
OMA	DEN
ACV	SFO
MFR	SFO
LAX	MRY
DEN	TUL
SAT	SFO
SFO	SBA
SFO	BOI
HSV	ORD
ACV	SFO
DEN	OKC
DEN	MAF
BOI	SFO
ORD	MSY
PSC	SFO
BUR	SFO
FAT	SFO
COS	LAX
MOT	DEN
DFW	IAH
SUN	SFO
ONT	SFO
FAR	ORD
BNA	IAH
SFO	PSP
SBA	SFO
DRO	DEN
SFO	BOI
RDD	SFO
SFO	MFR
IAH	TUS
TUL	IAH
DEN	ELP
IAH	TUL
MFR	SFO
DEN	SBP
LIT	IAH
RDM	SFO
OKC	DEN
SFO	DFW
DEN	LBB
TUL	IAH
LAX	FAT
DEN	ASE
SBA	LAX
ASE	ORD
ASE	ORD
ORD	ROC
SBP	SFO
ONT	SFO
DEN	COS
LIT	IAH
LIT	ORD
SMF	SFO
DEN	DRO
SFO	BZN
SFO	SBP
FAT	SFO
SBA	SFO
ROC	ORD
BZN	SFO
FAT	LAX
PNS	IAH
SFO	SMF
LIT	IAH
DEN	FAT
LAX	HDN
SFO	PAE
MMH	SFO
SFO	RDM
IAH	ASE
SGF	IAH
PAE	SFO
RNO	SFO
SFO	RNO
TUS	IAH
ASE	DEN
IAH	LIT
SBP	SFO
SLC	SFO
IAH	HOB
MSP	DEN
MRY	LAX
PSP	SFO
MCI	LGA
MCI	LGA
BNA	BOS
BOS	BNA
LGA	DCA
SDF	DTW
PIT	BOS
MCI	BOS
MCI	LGA
DCA	LGA
JFK	BOS
BOS	JFK
LEX	DCA
IND	LGA
OAK	SEA
OKC	HOU
OMA	DCA
OMA	LAS
OMA	MDW
OMA	MDW
OMA	PHX
OMA	STL
ONT	LAS
ONT	PHX
ONT	PHX
ONT	SFO
ONT	SFO
ORF	BWI
PHL	MDW
PHX	BUR
PHX	BUR
PHX	BWI
PHX	CMH
PHX	DAL
PHX	DEN
PHX	DEN
PHX	HOU
PHX	HOU
PHX	ICT
PHX	IND
PHX	LAX
PHX	MDW
PHX	MKE
PHX	OKC
PHX	PIT
PHX	SLC
PHX	SNA
PHX	STL
PHX	TPA
PHX	TUL
PIT	MCO
PVD	DCA
PWM	BWI
RDU	HOU
SAN	OAK
SAN	SLC
SAN	STL
SAN	TUS
SAT	HOU
SAT	HOU
SDF	MDW
SEA	SJC
SFO	BUR
SFO	ONT
SFO	PHX
SJC	SEA
SJU	BWI
SJU	MCO
SLC	PHX
SMF	PHX
SMF	SEA
SNA	PHX
SNA	PHX
STL	BDL
STL	BNA
STL	BOS
STL	BOS
STL	BWI
STL	CLE
STL	CMH
STL	DAL
STL	HOU
STL	MCO
STL	MKE
STL	MSY
STL	PHL
STL	SAT
STL	TUL
TPA	BWI
TPA	DAL
TPA	DEN
TPA	LGA
TUL	HOU
TUS	DEN
DFW	BRO
JLN	ORD
GGG	DFW
DFW	MSO
CID	ORD
ORD	CID
LGA	GSO
CRP	DFW
CRP	DFW
DFW	CRP
DFW	CRP
MQT	ORD
GRK	DFW
DFW	FSM
FSM	DFW
MLU	DFW
CVG	ORD
TXK	DFW
CID	ORD
ORD	MLI
DFW	HOU
HOU	DFW
CLT	CMI
DFW	JLN
JLN	DFW
LFT	DFW
MFE	DFW
HSV	ORD
SHV	DFW
DFW	SGF
SGF	DFW
XNA	DFW
BTR	DFW
DFW	BTR
DFW	IAH
IAH	DFW
IAH	DFW
ATL	IAH
OKC	IAH
GUC	IAH
AUS	IAH
CLT	IAH
HRL	IAH
ICT	IAH
JAN	IAH
CLT	IAD
MCI	IAD
TUL	IAH
IAH	DFW
OMA	IAH
XNA	IAH
BNA	IAH
IAH	XNA
MOB	IAH
DFW	IAH
IAH	MOB
BTR	IAH
IAD	CLT
SAT	IAH
PDX	OGG
LAX	KOA
OGG	LIH
HNL	OGG
HNL	LIH
LIH	KOA
LIH	OGG
OGG	LIH
DCA	CRW
CLT	SDF
CLT	CRW
PNS	DCA
DCA	CVG
CLT	MEM
ALB	DCA
DCA	ALB
DCA	CVG
CLT	ILM
ILM	CLT
DCA	SAV
SAV	DCA
CAK	DCA
CLT	AGS
PHL	CAK
CLT	SYR
BNA	CLT
CLT	BNA
LAX	JFK
LAX	JFK
ORD	MIA
LAX	ORD
CLT	PHX
LAX	JFK
EWR	DFW
LAX	KOA
HNL	ORD
DFW	LAX
DCA	PHL
DFW	LAS
DCA	LAX
SFO	JFK
LAX	SFO
ICT	DFW
SFO	LAX
MCI	DFW
OKC	DFW
MIA	DFW
TUL	DFW
PHX	KOA
PHL	CLT
JAX	CLT
DFW	SAN
SAN	DFW
DFW	MEM
RDU	CLT
PHX	LIH
SFO	PHL
DFW	CLT
DEN	DFW
PHX	SEA
LGA	RDU
MIA	DCA
SJC	PHX
CLT	SJU
LAS	PHX
LAS	PHL
LAX	PHL
PHL	RDU
BNA	PHL
PHX	PHL
MIA	LGA
PHX	AUS
MIA	ORD
ATL	LGA
DFW	STL
DFW	LGA
ORD	SAT
MCO	DFW
EWR	DFW
ICT	DFW
BOI	PHX
LGA	PHL
DFW	PHX
CLT	EWR
ORD	RSW
ATL	PHL
CLT	RIC
CLT	ORF
ORF	CLT
MIA	TPA
MCO	LAS
DEN	PHX
PHX	CLE
CLE	TPA
DTW	MCO
MSP	MCO
STL	DEN
ORD	MCO
EWR	MCO
SRQ	TTN
TPA	PHL
FLL	ISP
PBI	CLE
SMF	LAS
LAS	RDU
TPA	CVG
DEN	SEA
LAS	TPA
ATL	LGA
SLC	DEN
TPA	LAS
SJU	PHL
SJU	EWR
SJU	MCO
MCO	PVD
LAS	SFO
CVG	MCO
MCO	PHL
DEN	CID
CID	DEN
ATL	TPA
IAH	MCO
LAS	CLE
MCO	EWR
ATL	EWR
FLL	MYR
LAX	BWI
AUS	BWI
MSP	PHX
MCO	EWR
EWR	MCO
ATL	MSP
FLL	BDL
LAS	OAK
ATL	DTW
BWI	DTW
ATL	AUS
DEN	MCO
MCO	IAH
MCI	LAS
MCI	MCO
MCO	FLL
IAH	FLL
OMA	ORD
EWR	TPA
EWR	SFO
SFO	SAN
OMA	DEN
TUL	IAH
MSY	IAH
EWR	ATL
IAH	SJC
IAH	LAX
SAN	SFO
SFO	ORD
MSY	EWR
ORD	DCA
SFO	KOA
EWR	PBI
SAN	SFO
RNO	SFO
IAH	IAD
LAS	EWR
EWR	IAH
LAX	HNL
PHX	SFO
PDX	SFO
EWR	TPA
SNA	SFO
OGG	SFO
DEN	LGA
DEN	DFW
SAN	DEN
SAT	IAH
TPA	IAH
EWR	MCO
KOA	LAX
BOS	EWR
EWR	LAS
ORD	IAH
SFO	LIH
SFO	PHX
DEN	BOS
IAD	BOS
MCO	EWR
SFO	SEA
TPA	EWR
MSY	IAH
DFW	ORD
SFO	IAD
LAX	SFO
SEA	SFO
SJU	IAH
LAX	IAD
KOA	SFO
LAX	EWR
LAX	SFO
ORD	EWR
EWR	RDU
ORD	BOS
EWR	FLL
SFO	EWR
SFO	IAD
DEN	ABQ
SFO	SEA
MCO	EWR
BOS	ORD
IAD	SFO
EWR	ORD
TPA	EWR
SEA	IAD
ORD	SAN
SFO	LAS
DEN	ORD
DEN	MSN
LAX	DEN
DEN	COS
BNA	EWR
MCO	EWR
LAX	SFO
IAD	IAH
PHX	IAH
ATL	IAD
SFO	LAX
DEN	PHL
SFO	DEN
SFO	EWR
MIA	IAD
ORD	MIA
SPN	GUM
ATL	ORD
AUS	IAH
SDF	IAH
SMF	DEN
EWR	IAD
IAH	PIT
DEN	GSP
MCI	DEN
OMA	ORD
IAH	ATL
EYW	EWR
AUS	IAH
IAD	JAX
RDU	ORD
IAH	MAF
ORD	SAT
PIT	EWR
MAF	IAH
ORD	MCI
SDF	EWR
DEN	CVG
DEN	SMF
DEN	ATL
PHL	IAH
EYW	CLT
LGA	RDU
RDU	LGA
MCI	DCA
BNA	DCA
MSP	DCA
PIT	PHL
LGA	CMH
DTW	DSM
MSP	DAY
ATL	BTR
BTR	ATL
CID	ATL
AEX	ATL
CVG	DTW
DTW	CVG
MSP	CLE
DTW	GRR
LGA	CVG
ATL	JAN
JAN	ATL
CVG	LGA
MCI	MSP
MSP	MCI
ATL	GNV
GNV	ATL
LGA	CHS
ATL	LIT
MSP	DSM
JFK	BWI
ATL	XNA
XNA	ATL
LGA	LEX
CWA	MSP
CID	PGD
AZA	MLI
PIE	ATW
TOL	PGD
PIE	BGR
PGD	TOL
SFB	SCE
DSM	SRQ
PIE	PBG
SCE	SFB
AZA	FCA
DFW	LIT
LIT	DFW
TLH	MIA
TRI	DFW
GSO	ORD
DFW	LIT
ORD	SGF
DFW	LRD
LIT	DFW
TRI	CLT
DFW	SBP
DFW	XNA
XNA	DFW
GSP	MIA
DFW	GSO
SJU	JFK
SFO	JFK
SAN	BOS
MCO	EWR
MCO	BOS
BOS	FLL
DEN	JFK
JFK	ORD
JFK	BOS
MCO	ALB
PBI	BOS
EWR	MCO
JFK	SMF
JFK	SRQ
SRQ	JFK
PIT	BOS
PBI	BOS
TPA	JFK
SYR	BOS
FLL	PHL
CLE	BOS
RSW	BOS
FLL	ATL
BDL	TPA
SJU	BOS
MCO	JFK
BOS	SFO
PBI	EWR
MCO	SYR
ATL	JFK
MCO	BOS
MCO	EWR
SAV	JFK
RSW	BOS
LAS	BOS
JFK	FLL
SRQ	BOS
CAK	CLT
ORF	DCA
DCA	PVD
LGA	CAK
BHM	PHL
DCA	BHM
CLT	SHV
CLT	PIT
DCA	TLH
DCA	SAV
DCA	BDL
CLT	GSO
CHO	CLT
CLT	CHO
AGS	CLT
CLT	AGS
SAN	JFK
DSM	DFW
TPA	DFW
MIA	IAH
LAX	DFW
MCO	DFW
OMA	DFW
SFO	MIA
DFW	ONT
LAS	DCA
MIA	DFW
AUS	DFW
LAX	ATL
CLT	LAX
PHL	BOS
OKC	DFW
DFW	IAH
IAH	DFW
PHL	RDU
MFE	DFW
FAT	DFW
MCO	DFW
SFO	ORD
DFW	PSP
RDU	LGA
LAS	PHX
PHL	RSW
IAH	LAX
LAX	IAH
ATL	CLT
PHX	GEG
BOS	DFW
PHL	BOS
PHX	DEN
HDN	DFW
PHX	AUS
PHX	CLT
SEA	PHX
LAS	CLT
LAX	PHX
TPA	DCA
SAT	PHX
PHX	TPA
PHX	CLT
BOS	LGA
LGA	BOS
CLT	BWI
DFW	MIA
RDU	PHL
ORD	AUS
CMH	DFW
DFW	CMH
DFW	SEA
SEA	DFW
BOS	ORD
DFW	TUL
LAX	MCO
DFW	SAT
CLT	BNA
DFW	OKC
LAX	PHX
PHX	LAX
ORD	BOS
MIA	PHL
MIA	PHL
ORD	DFW
DFW	COS
MIA	MSY
ORD	ATL
IAH	DFW
DFW	MIA
DFW	LAS
DFW	MTJ
LGA	MIA
DFW	TUL
MSP	DFW
ORD	MCO
ATL	LAX
LAX	ATL
LGA	ORD
DFW	MSP
MSP	CLT
ATL	IAH
MSP	ATL
ATL	FLL
FLL	ATL
JFK	STT
STT	JFK
IND	ATL
JFK	SFO
SFO	JFK
SFO	ATL
ATL	DAY
ATL	GRR
MSP	RDU
MSP	CLT
LAS	DTW
MSP	STL
MSP	BOS
ORD	MSP
MIA	LGA
MSP	BWI
SEA	GEG
ATL	MSY
JAC	SLC
SLC	JAC
MCO	ATL
PHX	SLC
MCO	ATL
DFW	LGA
DCA	ATL
ATL	BWI
BWI	ATL
ATL	AUS
AUS	ATL
TUS	ATL
LGA	DFW
MSP	MSO
MIA	ATL
MSP	CVG
SLC	JAC
MSP	BIL
BOS	MSP
LAX	MSP
LAX	ATL
OMA	ATL
ATL	FLL
FLL	ATL
ATL	PHX
CVG	MCO
MCI	MSP
LAX	ATL
DTW	TPA
DCA	ATL
MSP	MSN
ATL	MCO
DTW	RSW
MSP	IND
MSP	DCA
SFO	ATL
SLC	LAX
LAX	AUS
MSP	DEN
MSP	BIS
TUL	ATL
ATL	MSY
LAX	KOA
ATL	IAD
MSP	LAX
SEA	DTW
ATL	DEN
DEN	ATL
MSP	MCI
DEN	DTW
ATL	MCO
ATL	MEM
MSP	RAP
PHX	SLC
DFW	LAX
DCA	MSP
ATL	MCO
DSM	ATL
MSP	LAS
LAX	HNL
MKE	MSP
LAX	SEA
MCI	ATL
PHX	DTW
ATL	SAT
HOU	ATL
ATL	JAX
JAX	ATL
PBI	BOS
LAX	SLC
JAX	JFK
MSP	DTW
ATL	BDL
ATL	CLT
ATL	AGS
SLC	SEA
ATL	LAX
SLC	PDX
DTW	DFW
MSP	DCA
SLC	ATL
LAX	SFO
HOU	ATL
MSP	GRR
PDX	ATL
LAX	SEA
ATL	TPA
TPA	ATL
LAX	ATL
LAX	MSP
MSP	CVG
MSP	XNA
ATL	ABE
ATL	TLH
TLH	ATL
MCI	MSP
ATL	AVL
AVL	ATL
PHF	ATL
ORD	DCA
ORD	CLT
ORD	PIT
IAH	AEX
IAH	RIC
SAV	EWR
ORD	ROA
ORD	DTW
ORD	DCA
ORD	DCA
ORD	DCA
ABQ	IAH
ORD	CLE
MKE	EWR
GRK	IAH
CLT	ORD
IAH	CRP
GPT	IAH
ORD	ROC
MTJ	ORD
ORD	DCA
ORD	PWM
CLT	IAH
ORD	MCI
DTW	ORD
ORD	PHL
EYW	ORD
IAH	ABQ
DCA	ORD
PIT	ORD
ORD	PIT
DCA	ORD
GRK	IAH
ORD	ATL
ORD	CVG
EWR	SAV
EWR	ROC
IAH	MEM
MFE	IAH
IAH	LIT
ORD	SAV
ROC	EWR
BHM	IAH
MKE	EWR
ORD	GSP
IAH	GRK
ORD	CLT
GRR	IAH
LIT	IAH
ROA	ORD
MSP	ORD
EWR	ROC
ORD	ATL
SHV	IAH
ORD	DCA
ORD	EYW
EWR	CMH
GSP	EWR
ORD	LGA
ORD	LEX
ORD	ORF
IAH	LRD
ORD	ROA
ORD	TVC
RIC	ORD
ORD	TYS
IAH	MSP
PWM	EWR
BTR	IAH
LFT	IAH
CRP	IAH
STL	IAH
IAH	GPT
ORD	GRR
ORD	PVD
ORD	CID
DSM	ORD
ORD	DSM
ORD	ALB
ORD	MSY
AVP	ORD
ORD	AVP
DFW	GRK
DFW	GSP
GSP	DFW
ORD	CVG
GRR	ORD
CMI	ORD
ORD	CMI
DFW	SJT
ORD	CMH
ATW	ORD
ORD	ATW
CLT	ROA
ORD	CVG
DFW	XNA
ORD	TVC
TVC	ORD
BMI	ORD
ORD	BMI
ORD	MSP
ORD	LSE
MSN	ORD
ORD	MSN
ORD	CMH
CVG	ORD
DFW	JAN
JAN	DFW
ORD	CWA
JAX	ORD
ALO	ORD
ORD	ALO
SGF	DFW
AZO	ORD
RST	ORD
LRD	DFW
ORD	LIT
LEX	ORD
ORD	LEX
LIT	DFW
BTR	DFW
CMH	ORD
DFW	LRD
LRD	DFW
LSE	ORD
CMI	ORD
ORD	XNA
ORD	GRR
ORD	CID
CVG	ORD
MHK	ORD
ORD	MHK
ORD	JAX
IND	ORD
ORD	IND
CID	ORD
ATW	ORD
BHM	ORD
ORD	BHM
HDN	ORD
ORD	HDN
DFW	TYR
ORD	TUL
ORD	GSO
GRK	DFW
ORD	IAH
ORD	HSV
ORD	TOL
TOL	ORD
ORD	CLE
ORD	SGF
ORD	RST
RST	ORD
ORD	TUL
TUL	ORD
GRR	ORD
ORD	SUX
SUX	ORD
ORD	CMH
ABI	DFW
ORD	RIC
RIC	ORD
ORD	GRR
SGF	ORD
CMH	ORD
XNA	DFW
CMI	DFW
ORD	RIC
RIC	MIA
CLE	ORD
ORD	CLE
ORD	LAN
MIA	CVG
ORD	SRQ
SRQ	ORD
DFW	SJT
ORD	BUF
CLT	TRI
TRI	CLT
ORD	CMI
ORD	CMI
SWO	DFW
TOL	ORD
ORD	CLE
ORD	GSP
ORD	AZO
ORD	BMI
JLN	ORD
ORD	JLN
MIA	GSO
XNA	ORD
ORD	BNA
CVG	ORD
ORD	ICT
BWI	ORD
SGF	DFW
ICT	ORD
ORD	ICT
CMH	MIA
ORD	ORF
ORD	LIT
CWA	ORD
ORD	BWI
LIT	DFW
JFK	BWI
ORD	ELP
MIA	CMH
CLT	CHO
CMH	ORD
ORD	TOL
ORD	TOL
CVG	MIA
ORD	ALB
ORD	TUL
TUL	ORD
DFW	AEX
DFW	SGF
BHM	MIA
MIA	TLH
TLH	MIA
ORD	CMH
ORD	CID
ORD	CMI
CMI	ORD
ORD	CMI
TLH	MIA
ORD	JLN
CLT	SGF
SGF	CLT
DFW	SGF
CLE	ORD
ORD	AVP
SAT	ORD
ORD	SGF
ORD	MLI
MSN	ORD
ORD	MSN
GRK	DFW
ORD	DBQ
ORD	RST
GRB	ORD
ORD	GRB
ORD	ABQ
AVL	CLT
CLT	AVL
DFW	GGG
GGG	DFW
CHS	MIA
MIA	CHS
SPI	DFW
ROC	ORD
DFW	GRK
BNA	JFK
GSP	ORD
ORD	GSP
BMI	ORD
ORD	BMI
HRL	DFW
SJU	FLL
BOS	RSW
RSW	BOS
FLL	PHL
BOS	ORD
STT	SJU
RSW	BOS
ORD	JFK
STT	SJU
MCO	BOS
ATL	MCO
PBI	HPN
LAS	BOS
PDX	JFK
LAS	JFK
MCO	JFK
SJU	EWR
BWI	BOS
MCO	SJU
SJU	DCA
SJU	JFK
MCO	JFK
RSW	BOS
BOS	MCO
SJU	FLL
FLL	DCA
MSP	BOS
LGB	PDX
HPN	PBI
BUF	JFK
JFK	BUF
HPN	PBI
FLL	DCA
PBI	HPN
BUR	JFK
FLL	BUF
LGB	SEA
SEA	LGB
HNL	LAX
HNL	SFO
SEA	HNL
SEA	OGG
SEA	DCA
SEA	DCA
SEA	EWR
SEA	ORD
SEA	ORD
SEA	ORD
ORD	SEA
ADQ	ANC
BET	ANC
ANC	ADQ
JNU	KTN
JNU	SIT
JNU	ANC
KTN	WRG
SEA	KTN
JNU	SEA
JNU	ANC
SEA	ANC
ANC	SEA
SFO	JFK
FAI	SEA
ANC	OTZ
OAK	SEA
SEA	LAX
SMF	SEA
EWR	SFO
SEA	SFO
SEA	PSP
SEA	PSP
LAX	SEA
SFO	PDX
SEA	LAX
SEA	LAX
LAX	JFK
SMF	SEA
LAX	LAS
SEA	SNA
SEA	SNA
LAX	SEA
SEA	OAK
SEA	SMF
SEA	SMF
SEA	BUR
SAN	SEA
SEA	SMF
AUS	SEA
SEA	JFK
SEA	PHX
DEN	SEA
ORD	PDX
SEA	KOA
SEA	RDU
SEA	CHS
ANC	SEA
SEA	GEG
RDU	SEA
SFO	KOA
SEA	TPA
STL	SEA
SEA	DTW
SEA	MCO
SEA	KOA
SEA	LIH
SMF	KOA
SEA	HNL
PDX	KOA
SEA	LIH
BOI	SEA
PHX	SEA
KOA	PDX
BUR	SEA
MSP	SEA
SEA	PDX
SFO	JFK
SEA	IAD
SEA	SFO
PDX	SNA
SEA	AUS
LAX	LAS
SEA	SFO
LAX	BOS
SEA	PDX
SEA	PDX
SEA	JFK
LAS	LAX
PDX	SEA
LAX	LAS
PDX	LAX
LAS	PDX
LAS	SEA
SEA	SFO
SEA	SFO
SEA	LAX
SEA	LAX
SLC	SEA
LAX	IAD
SEA	MSP
MSP	SEA
SFO	LAS
SFO	LAS
LAS	SFO
SFO	LAX
SEA	SFO
SEA	LAS
PDX	SLC
SLC	PDX
CLT	ORD
STL	ORD
ORD	PHX
SMF	PHX
ATL	DFW
DFW	ATL
CLT	MSY
CLT	PBI
PBI	CLT
DEN	ORD
ORD	DEN
CLT	MEM
CLT	ORD
ORD	PHL
PHX	PHL
ORD	ATL
PHL	ATL
PHX	PIT
CLT	MDT
IND	MIA
MIA	IND
MIA	CLT
DEN	CLT
MCI	ORD
ORD	MCI
DCA	TPA
DFW	LAS
LAX	DFW
LAS	MIA
MIA	LAS
CLT	TPA
CLT	IAH
CLT	ORF
DCA	PBI
MEM	DFW
CLT	IAH
CLT	MCO
SMF	PHX
DFW	MIA
MCO	ORD
ORD	BOS
ORD	LAX
ORD	DFW
LAX	MCO
DFW	STL
FLL	ORD
COS	DFW
SAT	DFW
MIA	DEN
ONT	DFW
MIA	MCO
ORD	CLT
DFW	MAF
ORD	PHL
IAH	DFW
BHM	ATL
SEA	JFK
SDF	ATL
BOS	MCO
MSP	CLT
MSP	ATL
ATL	TPA
ORD	ATL
ORD	DTW
FAR	MSP
SEA	SLC
MSP	RDU
ATL	SJU
HNL	MSP
SLC	OGG
PHL	ATL
MSP	STL
MSP	BOS
SJC	SLC
SLC	SJC
LGA	MIA
MSP	BWI
ATL	MSY
JAC	SLC
CLT	DTW
DTW	CLT
ATL	IAH
SLC	PHX
MCI	MSP
DFW	MSP
MSP	DFW
